"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4166822";"";"0";"466.55";"0";"4.63";"23f";"COc1cc2c(NC3CCN(C)CC3)cc(C(F)(F)F)nc2cc1OCCCN1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4173662";"";"0";"464.61";"0";"4.87";"23k";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccoc3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"978.0";"nM";"6.01";"";"";"UO_0000065";"12.93";"0.24";"1.14";"9.54";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4166410";"";"0";"482.67";"0";"4.85";"31";"COc1cc2c(NC3CCN(C)CC3)cc(C3CCC(C)O3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1370.0";"nM";"5.86";"";"";"UO_0000065";"12.15";"0.23";"1.01";"9.92";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4159955";"";"0";"521.71";"1";"4.98";"34b";"CCNCc1ccc(-c2cc(NC3CCN(C)CC3)c3cc(OC)c(OCCCN4CCCC4)cc3n2)o1";"IC50";"'='";"618.0";"nM";"6.21";"";"";"UO_0000065";"11.90";"0.22";"1.23";"8.28";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4166777";"";"0";"540.71";"2";"6.54";"34f";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(-c4ccccc4)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1050.0";"nM";"5.98";"";"";"UO_0000065";"11.06";"0.20";"-0.56";"9.49";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3126651";"";"0";"481.56";"1";"7.52";"10";"O=C(Nc1ccc(Nc2ccnc3ccccc23)cc1)c1ccc(Nc2ccnc3ccccc23)cc1";"IC50";"'='";"650.0";"nM";"6.19";"";"";"UO_0000065";"12.85";"0.23";"-1.33";"7.84";"False";"CHEMBL3129170";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using poly(dI-dC) as substrate in presence of AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3109085";"";"0";"402.39";"0";"3.28";"11";"O=C(O)[C@H](Cc1c[nH]c2ccccc12)NSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]";"IC50";"'='";"40000.0";"nM";"4.40";"";"";"UO_0000065";"10.93";"0.21";"1.12";"2.90";"False";"CHEMBL3111348";"Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H19";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108732";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3109079";"";"0";"442.45";"0";"4.01";"18";"O=C(O)[C@@H]1[C@H](Cc2c[nH]c3ccccc23)CCN1Sc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]";"IC50";"'='";"80000.0";"nM";"4.10";"";"";"UO_0000065";"9.26";"0.18";"0.09";"2.87";"False";"CHEMBL3111348";"Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H19";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108732";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3109076";"";"0";"398.46";"0";"4.48";"16 (2R,3S)";"O=C(O)[C@H]1[C@@H](Cc2c[nH]c3ccccc23)CCN1C(=O)c1ccc2ccccc2c1";"IC50";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"10.79";"0.20";"-0.18";"5.86";"False";"CHEMBL3111348";"Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H19";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108732";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL4215326";"";"0";"476.62";"0";"4.79";"43";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OC1CC2(C1)CN(C)C2";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"16.11";"0.30";"2.89";"12.19";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3126653";"";"0";"354.41";"0";"4.81";"12";"Nc1ccc(NC(=O)c2ccc(Nc3ccnc4ccccc34)cc2)cc1";"IC50";"'='";"27900.0";"nM";"4.55";"";"";"UO_0000065";"12.85";"0.23";"-0.26";"5.69";"False";"CHEMBL3129170";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using poly(dI-dC) as substrate in presence of AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3126651";"";"0";"481.56";"1";"7.52";"10";"O=C(Nc1ccc(Nc2ccnc3ccccc23)cc1)c1ccc(Nc2ccnc3ccccc23)cc1";"IC50";"'='";"33000.0";"nM";"4.48";"";"";"UO_0000065";"9.31";"0.17";"-3.04";"5.68";"False";"CHEMBL3129169";"Inhibition of human N-terminal 600 residues-deleted DNMT1 using hemimethylated (GAC)12 as substrate preincubated for 5 mins followed by substrate addition measured after 15 mins by liquid scintillation counting analysis in presence of [methyl-3H]-AdoMet";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124813";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL1489";"AZACITIDINE";"4";"244.21";"0";"-3.17";"7";"Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"26.71";"0.52";"9.69";"4.54";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4163369";"";"0";"412.58";"0";"3.92";"23d";"COc1cc2c(NC3CCN(C)CC3)cc(C)nc2cc1OCCCN1CCCC1";"IC50";"'='";"929.0";"nM";"6.03";"";"";"UO_0000065";"14.62";"0.27";"2.11";"12.10";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4162957";"";"0";"491.64";"0";"3.97";"23j";"COc1cc2c(NC3CCN(C)CC3)cc(-c3cc[nH]c(=O)c3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1250.0";"nM";"5.90";"";"";"UO_0000065";"12.01";"0.22";"1.93";"7.14";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4174677";"";"0";"514.67";"2";"6.03";"36";"COc1cc2c(NC3CCN(C)CC3)cc(-c3cc4ccccc4o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1070.0";"nM";"5.97";"";"";"UO_0000065";"11.60";"0.21";"-0.06";"9.48";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4162206";"";"0";"508.75";"2";"6.44";"11";"COc1cc2c(NC3CCN(C(C)C)CC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1";"IC50";"'>='";"1400.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4137483";"Competitive inhibition of human DNMT1 using 1 to 100 ug/ml polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3109075";"";"0";"398.46";"0";"4.48";"16 (2S,3R)";"O=C(O)[C@@H]1[C@H](Cc2c[nH]c3ccccc23)CCN1C(=O)c1ccc2ccccc2c1";"IC50";"'='";"128000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3111348";"Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H19";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108732";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3109080";"";"0";"351.38";"0";"3.19";"5";"O=C(O)[C@H](Cc1csc2ccccc12)N1C(=O)c2ccccc2C1=O";"IC50";"'='";"230000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3111348";"Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H19";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108732";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL3109084";"";"0";"358.38";"0";"2.76";"10";"O=C(O)[C@H](Cc1c[nH]c2ccccc12)NSc1ncccc1[N+](=O)[O-]";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"13.11";"0.26";"1.94";"3.88";"False";"CHEMBL3111348";"Inhibition of human recombinant DNMT1 expressed in H19 cells assessed as inhibition of tritiated methyl incorporation from [3H]-labeled AdoMet into hemimethylated DNA duplex after 2 hrs by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"H19";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3108732";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None";""
"CHEMBL4159597";"";"0";"494.71";"1";"5.65";"23l";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)s3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"230.0";"nM";"6.64";"";"";"UO_0000065";"13.42";"0.26";"0.99";"13.31";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4215862";"";"0";"504.68";"2";"5.57";"44";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OC1CC2(C1)CN(C(C)C)C2";"IC50";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"14.03";"0.26";"1.51";"11.24";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL115145";"";"0";"288.25";"0";"2.08";"7; Commercial";"O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O";"IC50";"'='";"47000.0";"nM";"4.33";"";"";"UO_0000065";"15.01";"0.28";"2.25";"3.76";"False";"CHEMBL4424251";"Inhibition of DNMT1 (unknown origin) using biotinylated substrate using [3H]-SAM after 1 hr by scintillation proximity assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422660";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";""
"CHEMBL4159604";"";"0";"480.70";"1";"5.66";"23a";"COc1cc2c(NC3CCN(C)CC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"497.0";"nM";"6.30";"";"";"UO_0000065";"13.11";"0.25";"0.64";"12.64";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4167925";"";"0";"482.67";"0";"4.51";"23q";"COc1cc2c(NC3CCN(C)CC3)cc(C3CCOCC3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"4420.0";"nM";"5.36";"";"";"UO_0000065";"11.09";"0.21";"0.84";"9.06";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4164446";"";"0";"489.62";"0";"4.75";"34e";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C#N)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"11.84";"0.22";"1.05";"6.68";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4205107";"";"0";"425.53";"0";"4.08";"9";"COc1cc2c(NCCO)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"781.0";"nM";"6.11";"";"";"UO_0000065";"14.35";"0.27";"2.03";"7.64";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4217332";"";"0";"492.62";"0";"4.71";"11";"COc1cc2c(NC3CCN(C)C(=O)C3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"297.0";"nM";"6.53";"";"";"UO_0000065";"13.25";"0.25";"1.82";"8.15";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4217087";"";"0";"492.66";"1";"5.21";"27";"COc1cc2c(N(C)C3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1320.0";"nM";"5.88";"";"";"UO_0000065";"11.93";"0.22";"0.67";"10.85";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4175132";"";"0";"488.68";"1";"5.59";"23h";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccccc3C)nc2cc1OCCCN1CCCC1";"IC50";"'='";"582.0";"nM";"6.24";"";"";"UO_0000065";"12.76";"0.24";"0.65";"12.51";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4588797";"";"0";"408.44";"1";"-0.96";"19; CN-SAH";"N#Cc1cn([C@@H]2O[C@H](CSCC[C@H](N)C(=O)O)[C@@H](O)[C@H]2O)c2ncnc(N)c12";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"16.71";"0.33";"7.78";"3.53";"False";"CHEMBL4479553";"Inhibition of DNMT1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4477246";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL4162206";"";"0";"508.75";"2";"6.44";"11";"COc1cc2c(NC3CCN(C(C)C)CC3)cc(C3CCCCC3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"619.0";"nM";"6.21";"";"";"UO_0000065";"12.20";"0.23";"-0.23";"12.45";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4170228";"";"0";"479.63";"0";"4.58";"40";"COc1cc2c(NC3CCN(C)CC3)nc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"2250.0";"nM";"5.65";"";"";"UO_0000065";"11.78";"0.22";"1.07";"7.44";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4174724";"";"0";"474.65";"1";"5.28";"23g";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccccc3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1050.0";"nM";"5.98";"";"";"UO_0000065";"12.60";"0.23";"0.70";"11.99";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4175084";"";"0";"494.64";"0";"4.37";"34d";"COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(CO)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"759.0";"nM";"6.12";"";"";"UO_0000065";"12.37";"0.23";"1.75";"7.35";"False";"CHEMBL4137467";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130634";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4765125";"";"0";"461.53";"0";"1.97";"25";"CC(C)(C)c1ccc(NC(=O)c2ncn(CC(=O)NCCn3ccc4c(N)ncnc43)n2)cc1";"IC50";"'='";"248000.0";"nM";"";"Outside typical range";"";"";"";"";"";"";"False";"CHEMBL4684515";"Inhibition of recombinant human DNMT1 using poly(dl-dC) as substrate by hotspot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680176";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";""
"CHEMBL4211622";"";"0";"421.54";"1";"5.25";"7";"COc1cc2c(NC3CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1";"IC50";"'='";"1030.0";"nM";"5.99";"";"";"UO_0000065";"14.20";"0.26";"0.74";"10.02";"False";"CHEMBL4195563";"Inhibition of human DNMT1 using polydeoxyinosine polydeoxycytosine DNA as substrate after 15 mins in presence of SAM by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1993";"DNA (cytosine-5)-methyltransferase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190398";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
